true_label,choice,task,subject,file,trial_id
happy,happy,emotion,P1,2025-07-07_EmotionNoInverFP_501_P1_1_28.json,16820
anger,disgust,emotion,P1,2025-06-11_Emotion_501_P1_9_05.json,640
fear,fear,emotion,P3,2025-07-14_EmotionNoInverFP_501_P3_6_18.json,24032
sad,sad,emotion,P4,2025-07-14_EmotionNoInverFP_501_P4_6_03.json,24416
surprise,surprise,emotion,P1,2025-06-11_Emotion_501_P1_9_19.json,1422
surprise,surprise,emotion,P1,2025-06-12_EmotionTexture_501_P1_9_46.json,2425
surprise,surprise,emotion,P1,2025-06-17_EmotionNoInver_501_P1_8_36.json,6548
disgust,disgust,emotion,P1,2025-06-17_EmotionNoInver_501_P1_8_17.json,6313
neutral,neutral,emotion,P1,2025-06-17_EmotionTexture_501_P1_5_58.json,7197
neutral,neutral,emotion,P4,2025-07-14_EmotionNoInverFP_501_P4_6_03.json,24537
surprise,fear,emotion,P8,2025-07-14_EmotionNoInverFP_501_P8_6_04.json,26207
anger,anger,emotion,P3,2025-07-14_EmotionNoInverFP_501_P3_5_47.json,23548
sad,happy,emotion,P1,2025-07-07_EmotionNoInverFP_501_P1_1_40.json,17073
anger,anger,emotion,P1,2025-07-07_EmotionNoInverFP_501_P1_0_26.json,15574
surprise,surprise,emotion,P1,2025-06-17_EmotionNoInver_479_P1_8_51.json,5214
neutral,anger,emotion,P3,2025-07-14_EmotionNoInverFP_501_P3_5_47.json,23314
anger,anger,emotion,P1,2025-07-07_EmotionNoInverFP_501_P1_1_40.json,17191
anger,anger,emotion,P1,2025-07-07_EmotionNoInverFP_501_P1_1_28.json,16719
sad,sad,emotion,P1,2025-07-07_EmotionNoInverFP_501_P1_1_28.json,16564
neutral,neutral,emotion,P3,2025-07-14_EmotionNoInverFP_288_P3_6_36.json,20162
happy,happy,emotion,P4,2025-07-14_EmotionNoInverFP_384_P4_7_01.json,20679
anger,anger,emotion,P1,2025-07-07_EmotionNoInverFP_501_P1_1_40.json,17381
neutral,neutral,emotion,P4,2025-07-14_EmotionNoInverFP_501_P4_6_03.json,24429
surprise,surprise,emotion,P1,2025-06-11_Emotion_501_P1_8_32.json,421
disgust,disgust,emotion,P1,2025-06-20_EmotionNoInverFP_501_P1_5_47.json,13876
disgust,disgust,emotion,P1,2025-06-12_EmotionTexture_501_P1_9_59.json,2805
disgust,anger,emotion,P1,2025-06-12_EmotionTexture_501_P1_9_46.json,2087
neutral,neutral,emotion,P1,2025-06-17_EmotionNoInver_501_P1_8_36.json,6755
happy,happy,emotion,P1,2025-06-20_EmotionNoInverFP_501_P1_6_02.json,14524
anger,anger,emotion,P1,2025-06-17_Emotion_501_P1_5_34.json,8399
anger,anger,emotion,P8,2025-07-14_EmotionNoInverFP_501_P8_6_04.json,26126
fear,fear,emotion,P3,2025-07-14_EmotionNoInverFP_501_P3_5_47.json,23311
surprise,surprise,emotion,P8,2025-07-14_EmotionNoInverFP_454_P8_6_26.json,21402
neutral,neutral,emotion,P1,2025-07-07_EmotionNoInverFP_501_P1_0_38.json,16365
fear,fear,emotion,P1,2025-06-17_EmotionNoInver_501_P1_8_17.json,6368
disgust,disgust,emotion,P1,2025-06-11_Emotion_501_P1_9_19.json,1313
anger,anger,emotion,P4,2025-07-14_EmotionNoInverFP_501_P4_6_03.json,24064
surprise,surprise,emotion,P1,2025-06-17_EmotionTexture_501_P1_6_10.json,7866
sad,sad,emotion,P1,2025-06-17_Emotion_501_P1_5_34.json,8363
happy,happy,emotion,P4,2025-07-14_EmotionNoInverFP_384_P4_7_01.json,20343
happy,happy,emotion,P3,2025-07-14_EmotionNoInverFP_501_P3_5_47.json,23549
happy,happy,emotion,P1,2025-07-07_EmotionNoInverFP_501_P1_0_38.json,16195
neutral,neutral,emotion,P4,2025-07-14_EmotionNoInverFP_384_P4_7_01.json,20408
happy,happy,emotion,P5,2025-07-14_EmotionNoInverFP_501_P5_6_00.json,24730
neutral,neutral,emotion,P1,2025-06-17_EmotionNoInver_479_P1_8_51.json,5421
anger,neutral,emotion,P1,2025-06-17_EmotionTexture_501_P1_5_58.json,7349
surprise,happy,emotion,P1,2025-06-12_EmotionTexture_501_P1_9_46.json,2267
anger,anger,emotion,P2,2025-07-14_EmotionNoInverFP_501_P2_5_49.json,22260
fear,fear,emotion,P1,2025-06-20_EmotionNoInverFP_501_P1_6_02.json,14516
sad,sad,emotion,P1,2025-07-07_EmotionNoInverFP_501_P1_0_38.json,16114
anger,neutral,emotion,P2,2025-07-14_EmotionNoInverFP_501_P2_5_49.json,22194
sad,disgust,emotion,P8,2025-07-14_EmotionNoInverFP_454_P8_6_26.json,21380
disgust,disgust,emotion,P4,2025-07-14_EmotionNoInverFP_194_P4_6_34.json,19689
sad,neutral,emotion,P1,2025-06-17_EmotionNoInver_479_P1_8_51.json,5210
disgust,sad,emotion,P7,2025-07-14_EmotionNoInverFP_501_P7_6_05.json,25860
disgust,happy,emotion,P5,2025-07-14_EmotionNoInverFP_501_P5_6_00.json,24882
sad,sad,emotion,P7,2025-07-14_EmotionNoInverFP_491_P7_6_31.json,21879
sad,sad,emotion,P1,2025-06-17_EmotionNoInver_501_P1_7_46.json,5748
anger,happy,emotion,P3,2025-07-14_EmotionNoInverFP_288_P3_6_36.json,20197
disgust,disgust,emotion,P1,2025-07-07_EmotionNoInverFP_501_P1_1_28.json,16738
fear,surprise,emotion,P1,2025-06-17_EmotionTexture_501_P1_6_10.json,7830
happy,happy,emotion,P1,2025-07-07_EmotionNoInverFP_501_P1_0_26.json,15699
surprise,surprise,emotion,P1,2025-06-11_Emotion_501_P1_8_32.json,368
neutral,disgust,emotion,P3,2025-07-14_EmotionNoInverFP_501_P3_5_47.json,23150
neutral,happy,emotion,P1,2025-06-17_EmotionTexture_501_P1_6_10.json,7555
neutral,neutral,emotion,P8,2025-07-14_EmotionNoInverFP_454_P8_6_26.json,21274
neutral,neutral,emotion,P1,2025-06-11_Emotion_501_P1_9_19.json,1319
sad,sad,emotion,P1,2025-07-07_EmotionNoInverFP_501_P1_0_38.json,16410
sad,disgust,emotion,P1,2025-06-17_EmotionTexture_501_P1_6_10.json,7528
sad,anger,emotion,P3,2025-07-14_EmotionNoInverFP_501_P3_5_47.json,23140
happy,happy,emotion,P1,2025-06-20_EmotionNoInverFP_501_P1_6_02.json,14110
disgust,anger,emotion,P2,2025-07-14_EmotionNoInverFP_501_P2_5_49.json,22309
anger,disgust,emotion,P1,2025-06-17_EmotionNoInver_501_P1_8_36.json,6909
fear,fear,emotion,P1,2025-06-20_EmotionNoInverFP_501_P1_6_02.json,14305
happy,happy,emotion,P8,2025-07-14_EmotionNoInverFP_501_P8_6_04.json,26229
fear,surprise,emotion,P1,2025-07-07_EmotionNoInverFP_501_P1_0_26.json,15873
anger,anger,emotion,P4,2025-07-14_EmotionNoInverFP_501_P4_6_03.json,24349
disgust,anger,emotion,P4,2025-07-14_EmotionNoInverFP_501_P4_6_03.json,24259
anger,anger,emotion,P7,2025-07-14_EmotionNoInverFP_501_P7_6_05.json,25784
surprise,surprise,emotion,P1,2025-06-17_EmotionNoInver_501_P1_7_46.json,5816
happy,happy,emotion,P1,2025-06-17_EmotionTexture_501_P1_6_10.json,7948
neutral,neutral,emotion,P2,2025-07-14_EmotionNoInverFP_501_P2_6_19.json,22889
neutral,neutral,emotion,P1,2025-06-11_Emotion_501_P1_9_05.json,693
disgust,disgust,emotion,P1,2025-06-17_EmotionNoInver_501_P1_7_46.json,5820
surprise,surprise,emotion,P1,2025-06-11_Emotion_501_P1_8_32.json,225
neutral,neutral,emotion,P2,2025-07-14_EmotionNoInverFP_501_P2_6_19.json,22895
surprise,anger,emotion,P1,2025-06-17_Emotion_501_P1_5_34.json,8176
sad,sad,emotion,P1,2025-06-17_EmotionTexture_501_P1_5_58.json,7434
happy,happy,emotion,P8,2025-07-14_EmotionNoInverFP_501_P8_6_04.json,26121
surprise,surprise,emotion,P1,2025-06-20_EmotionNoInverFP_501_P1_6_02.json,14115
happy,happy,emotion,P1,2025-06-11_Emotion_501_P1_9_19.json,1115
happy,disgust,emotion,P1,2025-06-17_EmotionNoInver_501_P1_8_36.json,6758
neutral,neutral,emotion,P1,2025-07-07_EmotionNoInverFP_501_P1_1_28.json,16645
neutral,neutral,emotion,P4,2025-07-14_EmotionNoInverFP_384_P4_7_01.json,20516
sad,sad,emotion,P3,2025-07-14_EmotionNoInverFP_501_P3_5_47.json,23309
sad,sad,emotion,P1,2025-07-07_EmotionNoInverFP_501_P1_1_28.json,16679
disgust,disgust,emotion,P8,2025-07-14_EmotionNoInverFP_454_P8_6_26.json,21232
disgust,neutral,emotion,P1,2025-06-17_EmotionNoInver_501_P1_8_36.json,6839
sad,sad,emotion,P1,2025-06-17_EmotionNoInver_479_P1_8_51.json,5401
neutral,neutral,emotion,P6,2025-07-14_EmotionNoInverFP_285_P6_6_31.json,20002
sad,sad,emotion,P1,2025-06-17_EmotionNoInver_479_P1_8_51.json,5264
disgust,anger,emotion,P5,2025-07-14_EmotionNoInverFP_501_P5_6_00.json,24834
sad,sad,emotion,P1,2025-07-07_EmotionNoInverFP_501_P1_1_28.json,16814
sad,sad,emotion,P1,2025-06-17_Emotion_501_P1_5_34.json,8462
neutral,fear,emotion,P1,2025-06-17_EmotionNoInver_501_P1_8_17.json,6388
happy,happy,emotion,P2,2025-07-14_EmotionNoInverFP_501_P2_5_49.json,22521
disgust,disgust,emotion,P3,2025-07-14_EmotionNoInverFP_501_P3_6_18.json,23981
anger,anger,emotion,P1,2025-06-17_EmotionNoInver_501_P1_8_36.json,6958
anger,anger,emotion,P1,2025-06-17_EmotionNoInver_479_P1_8_51.json,5395
happy,happy,emotion,P2,2025-07-14_EmotionNoInverFP_501_P2_6_19.json,23007
fear,fear,emotion,P1,2025-06-20_EmotionNoInverFP_501_P1_6_02.json,14088
surprise,surprise,emotion,P3,2025-07-14_EmotionNoInverFP_501_P3_5_47.json,23282
disgust,disgust,emotion,P8,2025-07-14_EmotionNoInverFP_501_P8_6_04.json,26332
neutral,neutral,emotion,P1,2025-07-07_EmotionNoInverFP_501_P1_0_38.json,16434
sad,disgust,emotion,P1,2025-07-07_EmotionNoInverFP_501_P1_0_38.json,16153
neutral,neutral,emotion,P1,2025-06-11_Emotion_501_P1_9_19.json,1370
happy,happy,emotion,P1,2025-06-12_EmotionTexture_501_P1_9_46.json,2046
happy,happy,emotion,P1,2025-06-12_EmotionTexture_501_P1_9_59.json,2873
neutral,neutral,emotion,P1,2025-06-11_Emotion_501_P1_9_19.json,1087
disgust,anger,emotion,P3,2025-07-14_EmotionNoInverFP_288_P3_6_36.json,20199
neutral,neutral,emotion,P8,2025-07-14_EmotionNoInverFP_501_P8_6_04.json,26062
anger,anger,emotion,P8,2025-07-14_EmotionNoInverFP_501_P8_6_04.json,26254
surprise,surprise,emotion,P1,2025-07-07_EmotionNoInverFP_501_P1_0_26.json,15568
sad,sad,emotion,P1,2025-06-11_Emotion_501_P1_9_05.json,708
anger,fear,emotion,P6,2025-07-14_EmotionNoInverFP_501_P6_6_03.json,25145
surprise,surprise,emotion,P6,2025-07-14_EmotionNoInverFP_501_P6_6_03.json,25109
neutral,happy,emotion,P5,2025-07-14_EmotionNoInverFP_423_P5_6_26.json,20744
surprise,surprise,emotion,P1,2025-06-17_EmotionTexture_501_P1_5_58.json,7283
disgust,surprise,emotion,P2,2025-07-14_EmotionNoInverFP_501_P2_5_49.json,22423
sad,sad,emotion,P2,2025-07-14_EmotionNoInverFP_501_P2_6_19.json,22917
surprise,surprise,emotion,P1,2025-06-20_EmotionNoInverFP_501_P1_5_47.json,13764
fear,fear,emotion,P3,2025-07-14_EmotionNoInverFP_501_P3_6_18.json,23647
sad,sad,emotion,P1,2025-06-17_EmotionTexture_501_P1_6_10.json,7579
anger,neutral,emotion,P1,2025-06-20_EmotionNoInverFP_501_P1_6_02.json,14358
sad,anger,emotion,P4,2025-07-14_EmotionNoInverFP_501_P4_6_03.json,24514
neutral,neutral,emotion,P1,2025-06-17_EmotionNoInver_501_P1_8_17.json,6105
happy,happy,emotion,P1,2025-06-20_EmotionNoInverFP_501_P1_6_02.json,14298
anger,anger,emotion,P4,2025-07-14_EmotionNoInverFP_501_P4_6_03.json,24501
fear,disgust,emotion,P1,2025-06-12_EmotionTexture_501_P1_9_59.json,2814
disgust,disgust,emotion,P1,2025-06-20_EmotionNoInverFP_501_P1_6_02.json,14129
neutral,happy,emotion,P5,2025-07-14_EmotionNoInverFP_501_P5_6_00.json,24651
disgust,neutral,emotion,P2,2025-07-14_EmotionNoInverFP_501_P2_5_49.json,22090
fear,fear,emotion,P1,2025-06-20_EmotionNoInverFP_501_P1_5_47.json,13855
anger,sad,emotion,P1,2025-07-07_EmotionNoInverFP_501_P1_0_26.json,15617
sad,sad,emotion,P3,2025-07-14_EmotionNoInverFP_501_P3_5_47.json,23118
happy,happy,emotion,P6,2025-07-14_EmotionNoInverFP_501_P6_6_03.json,25455
happy,happy,emotion,P1,2025-06-11_Emotion_501_P1_8_32.json,94
surprise,surprise,emotion,P1,2025-06-12_EmotionTexture_501_P1_9_46.json,2476
neutral,neutral,emotion,P1,2025-07-07_EmotionNoInverFP_501_P1_0_26.json,16007
disgust,disgust,emotion,P1,2025-06-17_EmotionTexture_501_P1_6_10.json,7616
anger,anger,emotion,P1,2025-06-11_Emotion_501_P1_9_19.json,1220
sad,sad,emotion,P2,2025-07-14_EmotionNoInverFP_501_P2_5_49.json,22333
